,time_m,signal
30300,-18.984767477695073,8.174567999999999
30301,-18.98212439331532,8.177296
30302,-18.979481308940848,8.175312000000002
30303,-18.976838224563735,8.175559999999999
30304,-18.974195140183983,8.17184
30305,-18.97155205580951,8.174816
30306,-18.96890897142976,8.174568
30307,-18.966265887052646,8.175312000000002
30308,-18.963622802678177,8.174567999999999
30309,-18.960979718298418,8.173327999999998
30310,-18.95833663392395,8.173328
30311,-18.955693549546837,8.17432
30312,-18.95305046516708,8.174567999999999
30313,-18.950407380792612,8.175064
30314,-18.947764296412856,8.174568
30315,-18.945121212035744,8.1768
30316,-18.942478127661275,8.174568
30317,-18.93983504328152,8.173328
30318,-18.93719195890705,8.174319999999998
30319,-18.934548874529938,8.172088
30320,-18.931905790150182,8.173575999999999
30321,-18.929262705775713,8.174071999999999
30322,-18.9266196213986,8.173328000000001
30323,-18.923976537018845,8.175064
30324,-18.921333452644376,8.174816000000002
30325,-18.91869036826462,8.174815999999998
30326,-18.916047283887508,8.173328000000001
30327,-18.91340419951304,8.174568
30328,-18.910761115133283,8.175312000000002
30329,-18.908118030758814,8.174816
30330,-18.905474946381702,8.173327999999998
30331,-18.902831862001946,8.172831999999998
30332,-18.900188777627477,8.172584
30333,-18.89754569324772,8.175312
30334,-18.89490260887061,8.17184
30335,-18.89225952449614,8.172087999999999
30336,-18.889616440116384,8.17556
30337,-18.886973355741915,8.175559999999999
30338,-18.884330271364803,8.174567999999999
30339,-18.881687186985047,8.173824
30340,-18.879044102610578,8.172583999999999
30341,-18.876401018230823,8.172584000000002
30342,-18.87375793385371,8.173576
30343,-18.87111484947924,8.177048000000001
30344,-18.868471765099486,8.172336
30345,-18.865828680722373,8.173824
30346,-18.863185596347904,8.174319999999998
30347,-18.86054251196815,8.176055999999999
30348,-18.85789942759368,8.174567999999997
30349,-18.855256343216567,8.174568
30350,-18.85261325883681,8.173824
30351,-18.849970174462342,8.173328000000001
30352,-18.847327090082587,8.173824
30353,-18.844684005705474,8.17184
30354,-18.842040921331005,8.174816
30355,-18.83939783695125,8.17308
30356,-18.83675475257678,8.17432
30357,-18.834111668199668,8.174072
30358,-18.83146858381991,8.173824
30359,-18.828825499445443,8.173328000000001
30360,-18.826182415065684,8.172336000000001
30361,-18.823539330688572,8.175064
30362,-18.820896246314103,8.172087999999999
30363,-18.818253161934347,8.170848
30364,-18.815610077559878,8.173576
30365,-18.812966993182766,8.172583999999999
30366,-18.810323908803014,8.174816000000002
30367,-18.80768082442854,8.172584
30368,-18.80503774005143,8.173080000000002
30369,-18.802394655671673,8.175808
30370,-18.799751571297204,8.172087999999999
30371,-18.79710848691745,8.173328000000001
30372,-18.794465402540336,8.176055999999999
30373,-18.791822318165867,8.173824
30374,-18.78917923378611,8.172832
30375,-18.786536149411642,8.173576
30376,-18.78389306503453,8.17556
30377,-18.781249980654774,8.175559999999999
30378,-18.778606896280305,8.173824
30379,-18.77596381190055,8.174071999999999
30380,-18.773320727523437,8.175312000000002
30381,-18.770677643148968,8.175312000000002
30382,-18.768034558769212,8.173576
30383,-18.765391474394743,8.174567999999999
30384,-18.76274839001763,8.173079999999997
30385,-18.760105305637875,8.17308
30386,-18.757462221263406,8.173328
30387,-18.754819136886294,8.172584
30388,-18.752176052506538,8.173824
30389,-18.749532968132065,8.173824
30390,-18.746889883752313,8.175063999999997
30391,-18.7442467993752,8.17308
30392,-18.74160371500073,8.172832
30393,-18.738960630620976,8.17184
30394,-18.736317546246504,8.173824
30395,-18.733674461869395,8.176055999999999
30396,-18.731031377489636,8.172583999999999
30397,-18.72838829311517,8.172336
30398,-18.72574520873541,8.174319999999998
30399,-18.7231021243583,8.173576
30400,-18.72045903998383,8.17308
30401,-18.717815955604074,8.171344
30402,-18.715172871229605,8.172583999999997
30403,-18.712529786852492,8.173575999999999
30404,-18.709886702472737,8.17308
30405,-18.707243618098268,8.172832
30406,-18.704600533718512,8.171344000000001
30407,-18.7019574493414,8.171344
30408,-18.69931436496693,8.173576
30409,-18.696671280587175,8.175559999999997
30410,-18.694028196210063,8.175064
30411,-18.691385111835594,8.174815999999998
30412,-18.688742027455838,8.171592
30413,-18.68609894308137,8.173328
30414,-18.683455858704257,8.174071999999999
30415,-18.6808127743245,8.173576
30416,-18.678169689950032,8.173328000000001
30417,-18.675526605570276,8.172584
30418,-18.672883521193164,8.17432
30419,-18.670240436818695,8.174567999999999
30420,-18.66759735243894,8.174816
30421,-18.66495426806447,8.173328000000001
30422,-18.662311183687358,8.173824
30423,-18.659668099307602,8.175063999999999
30424,-18.657025014933133,8.171096000000002
30425,-18.654381930553377,8.17184
30426,-18.651738846176265,8.173328000000001
30427,-18.649095761801796,8.174319999999998
30428,-18.64645267742204,8.174071999999999
30429,-18.64380959304757,8.17432
30430,-18.64116650867046,8.172087999999999
30431,-18.638523424290703,8.17432
30432,-18.635880339916234,8.174567999999999
30433,-18.63323725553912,8.17308
30434,-18.630594171159366,8.172832
30435,-18.627951086784897,8.176056
30436,-18.62530800240514,8.173576
30437,-18.62266491802803,8.174072
30438,-18.62002183365356,8.174816
30439,-18.617378749273804,8.175808
30440,-18.614735664899335,8.174071999999999
30441,-18.612092580522223,8.173576
30442,-18.609449496142467,8.175064000000003
30443,-18.606806411767998,8.175311999999998
30444,-18.604163327388243,8.173824
30445,-18.60152024301113,8.176056
30446,-18.59887715863666,8.176055999999999
30447,-18.596234074256902,8.174319999999998
30448,-18.593590989882436,8.175312000000002
30449,-18.59094790550532,8.172832
30450,-18.588304821125565,8.174319999999998
30451,-18.585661736751096,8.174071999999999
30452,-18.58301865237134,8.175064000000003
30453,-18.580375567994228,8.175312
30454,-18.57773248361976,8.175064
30455,-18.575089399240007,8.173824
30456,-18.572446314862894,8.173824
30457,-18.56980323048842,8.173079999999999
30458,-18.567160146108666,8.173576
30459,-18.564517061734197,8.174816
30460,-18.561873977357084,8.175063999999999
30461,-18.55923089297733,8.172832
30462,-18.55658780860286,8.176303999999998
30463,-18.553944724223104,8.175311999999998
30464,-18.551301639845992,8.173824
30465,-18.548658555471523,8.174568
30466,-18.546015471091767,8.175808
30467,-18.543372386717298,8.175063999999999
30468,-18.540729302340186,8.175808
30469,-18.53808621796043,8.174816
30470,-18.53544313358596,8.175808
30471,-18.532800049206205,8.173824
30472,-18.530156964829093,8.177047999999997
30473,-18.527513880454624,8.176799999999998
30474,-18.524870796074868,8.177544000000001
30475,-18.5222277117004,8.174567999999999
30476,-18.519584627323287,8.173328
30477,-18.51694154294353,8.175312
30478,-18.51429845856906,8.174816000000002
30479,-18.511655374191946,8.174319999999998
30480,-18.509012289812194,8.172336
30481,-18.50636920543772,8.174568
30482,-18.50372612105797,8.174568
30483,-18.501083036680857,8.177296
30484,-18.498439952306388,8.173824
30485,-18.49579686792663,8.176304
30486,-18.493153783552163,8.17556
30487,-18.490510699175047,8.175063999999999
30488,-18.48786761479529,8.175312000000002
30489,-18.485224530420822,8.17432
30490,-18.482581446041067,8.175312000000002
30491,-18.479938361663955,8.174567999999999
30492,-18.477295277289485,8.175064
30493,-18.47465219290973,8.175312
30494,-18.47200910853526,8.174816
30495,-18.46936602415815,8.177048000000001
30496,-18.466722939778393,8.175064
30497,-18.464079855403924,8.175312
30498,-18.46143677102681,8.175312
30499,-18.458793686647056,8.17432
30500,-18.456150602272587,8.172832
30501,-18.45350751789283,8.173824000000002
30502,-18.45086443351572,8.17432
30503,-18.44822134914125,8.175063999999999
30504,-18.445578264761494,8.175064
30505,-18.442935180387025,8.17556
30506,-18.440292096009912,8.174816
30507,-18.437649011630157,8.175312
30508,-18.435005927255688,8.17556
30509,-18.432362842875932,8.174567999999999
30510,-18.42971975849882,8.176056
30511,-18.42707667412435,8.175063999999999
30512,-18.424433589744595,8.174816000000002
30513,-18.421790505370126,8.175063999999999
30514,-18.419147420993013,8.17432
30515,-18.416504336613258,8.173080000000002
30516,-18.41386125223879,8.172087999999999
30517,-18.411218167859033,8.173328
30518,-18.40857508348192,8.174319999999998
30519,-18.40593199910745,8.173824
30520,-18.403288914727696,8.173328
30521,-18.400645830353227,8.173576
30522,-18.398002745976115,8.173824
30523,-18.39535966159636,8.174568
30524,-18.39271657722189,8.173824
30525,-18.390073492844778,8.174567999999999
30526,-18.387430408465022,8.173079999999999
30527,-18.384787324090553,8.17432
30528,-18.382144239710797,8.174567999999999
30529,-18.379501155333685,8.175064
30530,-18.376858070959216,8.174816
30531,-18.37421498657946,8.175063999999999
30532,-18.37157190220499,8.174816
30533,-18.36892881782788,8.175064000000003
30534,-18.366285733448123,8.17556
30535,-18.363642649073654,8.174071999999999
30536,-18.360999564693895,8.174567999999999
30537,-18.358356480316782,8.174816
30538,-18.355713395942313,8.175063999999999
30539,-18.353070311562558,8.175808
30540,-18.35042722718809,8.173079999999999
30541,-18.347784142810976,8.172584
30542,-18.34514105843122,8.172336
30543,-18.34249797405675,8.174071999999999
30544,-18.33985488967964,8.175312000000002
30545,-18.337211805299884,8.17308
30546,-18.334568720925414,8.173576
30547,-18.33192563654566,8.17556
30548,-18.329282552168547,8.174567999999999
30549,-18.326639467794077,8.174815999999998
30550,-18.323996383414322,8.17432
30551,-18.321353299039853,8.174319999999998
30552,-18.31871021466274,8.172584
30553,-18.316067130282985,8.176056
30554,-18.313424045908516,8.176056
30555,-18.31078096152876,8.174816
30556,-18.308137877151648,8.174071999999999
30557,-18.30549479277718,8.176303999999998
30558,-18.302851708397423,8.17432
30559,-18.300208624022954,8.175312000000002
30560,-18.29756553964584,8.174567999999999
30561,-18.294922455266086,8.175311999999998
30562,-18.292279370891617,8.17432
30563,-18.289636286511858,8.172087999999999
30564,-18.286993202134745,8.175064
30565,-18.28435011776028,8.173079999999999
30566,-18.281707033380524,8.174072
30567,-18.27906394900341,8.17308
30568,-18.27642086462894,8.174319999999998
30569,-18.273777780249187,8.17432
30570,-18.271134695874714,8.175064
30571,-18.268491611497602,8.175808
30572,-18.26584852711785,8.174816
30573,-18.263205442743377,8.173824
30574,-18.26056235836362,8.174816
30575,-18.25791927398651,8.173328000000001
30576,-18.25527618961204,8.173824
30577,-18.252633105232285,8.177296000000002
30578,-18.249990020857815,8.174071999999999
30579,-18.247346936480703,8.173080000000002
30580,-18.244703852100947,8.17308
30581,-18.24206076772648,8.172335999999998
30582,-18.239417683346723,8.173079999999999
30583,-18.23677459896961,8.173080000000002
30584,-18.23413151459514,8.174816
30585,-18.231488430215386,8.170352
30586,-18.228845345840917,8.172336
30587,-18.226202261463804,8.175063999999999
30588,-18.22355917708405,8.1768
30589,-18.22091609270958,8.17308
30590,-18.218273008332467,8.173576
30591,-18.21562992395271,8.174319999999998
30592,-18.212986839578242,8.173824
30593,-18.210343755198487,8.17556
30594,-18.207700670821374,8.173576
30595,-18.205057586446905,8.176552000000001
30596,-18.20241450206715,8.174071999999999
30597,-18.19977141769268,8.174071999999999
30598,-18.19712833331557,8.173079999999999
30599,-18.194485248935813,8.175064
30600,-18.191842164561344,8.173328000000001
30601,-18.189199080181588,8.172832
30602,-18.186555995804476,8.172832
30603,-18.183912911430006,8.176303999999998
30604,-18.18126982705025,8.175808
30605,-18.17862674267578,8.173576
30606,-18.17598365829867,8.173328000000001
30607,-18.173340573918914,8.173328
30608,-18.170697489544445,8.172831999999998
30609,-18.168054405167332,8.174816
30610,-18.165411320787577,8.173824
30611,-18.162768236413108,8.171344
30612,-18.160125152033352,8.173576
30613,-18.15748206765624,8.174816
30614,-18.15483898328177,8.174072
30615,-18.152195898902015,8.175064
30616,-18.149552814527542,8.174071999999999
30617,-18.14690973015043,8.175064
30618,-18.144266645770678,8.176056000000003
30619,-18.14162356139621,8.175559999999999
30620,-18.138980477016453,8.174071999999999
30621,-18.13633739263934,8.176055999999999
30622,-18.13369430826487,8.173576
30623,-18.131051223885116,8.172832
30624,-18.128408139510647,8.175064
30625,-18.125765055133535,8.173576
30626,-18.123121970753775,8.175312
30627,-18.120478886379306,8.174816
30628,-18.11783580199955,8.176800000000002
30629,-18.11519271762244,8.173576
30630,-18.11254963324797,8.175808
30631,-18.109906548868214,8.175312000000002
30632,-18.107263464493744,8.176055999999999
30633,-18.104620380116632,8.174816000000002
30634,-18.101977295736877,8.174568
30635,-18.099334211362407,8.17556
30636,-18.096691126985295,8.176303999999998
30637,-18.09404804260554,8.176304
30638,-18.09140495823107,8.175064000000003
30639,-18.088761873851315,8.173824
30640,-18.086118789474202,8.175312
30641,-18.083475705099733,8.173327999999998
30642,-18.080832620719978,8.174071999999999
30643,-18.07818953634551,8.175063999999999
30644,-18.075546451968396,8.175312
30645,-18.07290336758864,8.173576
30646,-18.07026028321417,8.175064
30647,-18.067617198834416,8.174816
30648,-18.064974114457304,8.173576
30649,-18.062331030082834,8.174072
30650,-18.05968794570308,8.175312
30651,-18.05704486132861,8.175312000000002
30652,-18.054401776951497,8.175312
30653,-18.051758692571738,8.175808
30654,-18.04911560819727,8.17556
30655,-18.046472523820157,8.176552000000001
30656,-18.043829439440405,8.175312
30657,-18.041186355065932,8.176552
30658,-18.03854327068618,8.174319999999998
30659,-18.035900186309068,8.174816
30660,-18.033257101934595,8.176304
30661,-18.030614017554843,8.174816
30662,-18.02797093318037,8.175064
30663,-18.02532784880326,8.1768
30664,-18.022684764423502,8.175063999999999
30665,-18.020041680049033,8.17432
30666,-18.017398595669277,8.1768
30667,-18.014755511292165,8.177296
30668,-18.012112426917696,8.176055999999999
30669,-18.00946934253794,8.173575999999999
30670,-18.00682625816347,8.17556
30671,-18.00418317378636,8.174071999999999
30672,-18.001540089406603,8.176552000000001
30673,-17.998897005032134,8.174815999999998
30674,-17.99625392065238,8.17432
30675,-17.993610836275266,8.17556
30676,-17.990967751900797,8.17308
30677,-17.98832466752104,8.175808
30678,-17.98568158314393,8.173576
30679,-17.98303849876946,8.175559999999999
30680,-17.980395414389704,8.175312000000002
30681,-17.977752330015235,8.175559999999999
30682,-17.975109245638123,8.176799999999998
30683,-17.972466161258367,8.173824
30684,-17.9698230768839,8.175064
30685,-17.967179992504143,8.176055999999999
30686,-17.96453690812703,8.176055999999999
30687,-17.96189382375256,8.17556
30688,-17.959250739372806,8.17556
30689,-17.956607654998336,8.175808
30690,-17.953964570621224,8.177048
30691,-17.95132148624147,8.174071999999999
30692,-17.948678401867,8.176303999999998
30693,-17.946035317487244,8.175559999999997
30694,-17.94339223311013,8.173576
30695,-17.940749148735662,8.174568
30696,-17.938106064355907,8.172832000000001
30697,-17.935462979981438,8.175063999999999
30698,-17.932819895604325,8.17556
30699,-17.93017681122457,8.174568
30700,-17.9275337268501,8.175312000000002
30701,-17.924890642472988,8.175808
30702,-17.922247558093233,8.176552
30703,-17.919604473718763,8.173576
30704,-17.916961389339008,8.177792
30705,-17.914318304961895,8.1768
30706,-17.911675220587423,8.176552
30707,-17.90903213620767,8.174319999999998
30708,-17.9063890518332,8.174320000000002
30709,-17.90374596745609,8.175808
30710,-17.901102883076334,8.174072
30711,-17.898459798701865,8.174816000000002
30712,-17.895816714322105,8.174072
30713,-17.893173629944993,8.175312
30714,-17.890530545570524,8.175808
30715,-17.88788746119077,8.176055999999999
30716,-17.8852443768163,8.172584
30717,-17.882601292439187,8.174319999999998
30718,-17.87995820805943,8.175063999999999
30719,-17.877315123684962,8.176552
30720,-17.874672039305207,8.173824
30721,-17.872028954928094,8.175063999999997
30722,-17.869385870553625,8.17432
30723,-17.86674278617387,8.173824
30724,-17.864099701796757,8.17556
30725,-17.861456617422288,8.174072000000002
30726,-17.858813533042532,8.17432
30727,-17.856170448668063,8.173824
30728,-17.85352736429095,8.174319999999998
30729,-17.850884279911195,8.173079999999999
30730,-17.848241195536726,8.173328000000001
30731,-17.84559811115697,8.17432
30732,-17.84295502677986,8.174567999999999
30733,-17.84031194240539,8.173576
30734,-17.837668858025634,8.17432
30735,-17.835025773651164,8.176304000000002
30736,-17.832382689274052,8.174816
30737,-17.829739604894293,8.173824
30738,-17.827096520519827,8.174567999999999
30739,-17.824453436140068,8.175311999999998
30740,-17.821810351762956,8.174816
30741,-17.819167267388487,8.174071999999999
30742,-17.81652418300873,8.174071999999999
30743,-17.813881098634262,8.176055999999999
30744,-17.81123801425715,8.175312000000002
30745,-17.808594929877398,8.174816
30746,-17.805951845502925,8.174816
30747,-17.803308761125813,8.173576
30748,-17.800665676746057,8.172336
30749,-17.798022592371588,8.172831999999998
30750,-17.795379507991832,8.175312000000002
30751,-17.79273642361472,8.173327999999998
30752,-17.79009333924025,8.173328000000001
30753,-17.787450254860495,8.173823999999998
30754,-17.784807170486026,8.172583999999999
30755,-17.782164086108914,8.173079999999999
30756,-17.779521001729158,8.174568
30757,-17.77687791735469,8.171592
30758,-17.774234832974933,8.173328000000001
30759,-17.77159174859782,8.175063999999997
30760,-17.768948664223352,8.174071999999999
30761,-17.766305579843596,8.172088
30762,-17.763662495469127,8.172335999999998
30763,-17.761019411092015,8.172088
30764,-17.75837632671226,8.173824
30765,-17.75573324233779,8.17308
30766,-17.753090157960678,8.173824
30767,-17.750447073580922,8.17184
30768,-17.747803989206453,8.174816
30769,-17.745160904826697,8.173576
30770,-17.742517820449585,8.17432
30771,-17.739874736075116,8.174320000000002
30772,-17.73723165169536,8.173824
30773,-17.73458856732089,8.173824
30774,-17.73194548294378,8.173327999999998
30775,-17.729302398564023,8.173576
30776,-17.726659314189554,8.175311999999998
30777,-17.7240162298098,8.174320000000002
30778,-17.721373145432686,8.175808
30779,-17.718730061058217,8.172832
30780,-17.71608697667846,8.174567999999999
30781,-17.713443892303992,8.174320000000002
30782,-17.71080080792688,8.174319999999998
30783,-17.708157723547124,8.173576
30784,-17.705514639172655,8.17556
30785,-17.7028715547929,8.17308
30786,-17.700228470415787,8.173824
30787,-17.697585386041318,8.17308
30788,-17.694942301661563,8.176303999999998
30789,-17.69229921728445,8.173824
30790,-17.68965613290998,8.175063999999999
30791,-17.687013048530225,8.173328
30792,-17.684369964155756,8.173328000000001
30793,-17.681726879778644,8.173576
30794,-17.67908379539889,8.17556
30795,-17.67644071102442,8.17184
30796,-17.673797626644664,8.172831999999998
30797,-17.67115454226755,8.173576
30798,-17.668511457893082,8.171591999999999
30799,-17.665868373513327,8.173824
30800,-17.663225289138857,8.173824
30801,-17.660582204761745,8.17184
30802,-17.65793912038199,8.173576
30803,-17.65529603600752,8.174567999999999
30804,-17.65265295162776,8.173079999999999
30805,-17.65000986725065,8.172335999999998
30806,-17.64736678287618,8.172335999999998
30807,-17.644723698496424,8.172335999999998
30808,-17.642080614121955,8.175312
30809,-17.639437529744843,8.173080000000002
30810,-17.636794445365087,8.174072
30811,-17.634151360990618,8.17308
30812,-17.631508276613506,8.17556
30813,-17.62886519223375,8.172335999999998
30814,-17.62622210785928,8.173824
30815,-17.623579023479525,8.173079999999997
30816,-17.620935939102413,8.174320000000002
30817,-17.618292854727944,8.175063999999999
30818,-17.61564977034819,8.174567999999999
30819,-17.61300668597372,8.173575999999999
30820,-17.610363601596607,8.174816
30821,-17.60772051721685,8.172584
30822,-17.605077432842382,8.174071999999999
30823,-17.602434348462626,8.175063999999999
30824,-17.599791264085514,8.173079999999999
30825,-17.597148179711045,8.175063999999999
30826,-17.594505095331286,8.175807999999998
30827,-17.59186201095682,8.174071999999999
30828,-17.589218926579704,8.174319999999998
30829,-17.58657584219995,8.175559999999999
30830,-17.58393275782548,8.175312000000002
30831,-17.581289673445724,8.175064
30832,-17.57864658906861,8.175559999999999
30833,-17.576003504694143,8.17432
30834,-17.57336042031439,8.175559999999999
30835,-17.570717335937275,8.174319999999998
30836,-17.568074251562805,8.17308
30837,-17.56543116718305,8.173824
30838,-17.56278808280858,8.173824
30839,-17.56014499843147,8.176303999999998
30840,-17.557501914051713,8.173824
30841,-17.554858829677244,8.172335999999998
30842,-17.552215745297488,8.171592
30843,-17.549572660920376,8.176303999999998
30844,-17.546929576545907,8.173824
30845,-17.54428649216615,8.176055999999999
30846,-17.541643407791682,8.174319999999998
30847,-17.53900032341457,8.173576
30848,-17.536357239034814,8.175312000000002
30849,-17.533714154660345,8.176056
30850,-17.53107107028059,8.174319999999998
30851,-17.528427985903477,8.175559999999999
30852,-17.525784901529008,8.176304
30853,-17.523141817149252,8.176303999999996
30854,-17.520498732774783,8.174567999999997
30855,-17.51785564839767,8.175559999999999
30856,-17.515212564017915,8.176056
30857,-17.512569479643446,8.175064
30858,-17.509926395266334,8.175063999999999
30859,-17.507283310886578,8.172087999999999
30860,-17.50464022651211,8.174071999999999
30861,-17.501997142132353,8.175311999999996
30862,-17.49935405775524,8.174815999999998
30863,-17.49671097338077,8.176303999999998
30864,-17.494067889001016,8.173079999999999
30865,-17.491424804626547,8.175064000000003
30866,-17.488781720249435,8.174072
30867,-17.48613863586968,8.176303999999998
30868,-17.48349555149521,8.174567999999999
30869,-17.480852467115454,8.174568
30870,-17.478209382738342,8.174815999999998
30871,-17.475566298363873,8.17556
30872,-17.472923213984117,8.174072
30873,-17.470280129609648,8.176055999999999
30874,-17.467637045232536,8.172832
30875,-17.46499396085278,8.174320000000002
30876,-17.46235087647831,8.174072
30877,-17.4597077921012,8.174568
30878,-17.457064707721443,8.17308
30879,-17.454421623346974,8.17432
30880,-17.45177853896722,8.173576
30881,-17.449135454590106,8.174072
30882,-17.446492370215637,8.175312
30883,-17.44384928583588,8.176055999999999
30884,-17.44120620146141,8.175312000000002
30885,-17.438563117084296,8.173328000000001
30886,-17.435920032704544,8.173079999999999
30887,-17.433276948330075,8.173824
30888,-17.43063386395032,8.175559999999999
30889,-17.427990779573207,8.175312
30890,-17.425347695198738,8.177296
30891,-17.422704610818982,8.173824
30892,-17.420061526444513,8.174568000000002
30893,-17.4174184420674,8.173576
30894,-17.414775357687642,8.17184
30895,-17.412132273313173,8.174816
30896,-17.409489188933417,8.174568
30897,-17.406846104556305,8.174567999999999
30898,-17.404203020181836,8.173328000000001
30899,-17.40155993580208,8.172583999999999
30900,-17.39891685142761,8.176055999999999
30901,-17.3962737670505,8.173824
30902,-17.393630682670743,8.175808
30903,-17.390987598296274,8.173824
30904,-17.38834451391916,8.175808
30905,-17.385701429539406,8.175064
30906,-17.383058345164933,8.17556
30907,-17.38041526078518,8.173328000000001
30908,-17.37777217640807,8.17308
30909,-17.3751290920336,8.174815999999998
30910,-17.372486007653844,8.176304
30911,-17.369842923279375,8.173327999999998
30912,-17.367199838902263,8.174568000000002
30913,-17.364556754522507,8.17432
30914,-17.361913670148038,8.176055999999999
30915,-17.35927058576828,8.174816
30916,-17.356627501391166,8.17432
30917,-17.353984417016697,8.176304000000002
30918,-17.35134133263694,8.173328
30919,-17.348698248262473,8.175312000000002
30920,-17.34605516388536,8.173576
30921,-17.343412079505605,8.175064
30922,-17.340768995131135,8.172583999999999
30923,-17.338125910754023,8.17432
30924,-17.335482826374268,8.174320000000002
30925,-17.3328397419998,8.173576
30926,-17.330196657620043,8.174816
30927,-17.32755357324293,8.173575999999999
30928,-17.32491048886846,8.173328
30929,-17.322267404488706,8.173576
30930,-17.319624320114237,8.173576
30931,-17.316981235737124,8.173824
30932,-17.31433815135737,8.175312000000002
30933,-17.3116950669829,8.172336
30934,-17.309051982603144,8.173079999999999
30935,-17.30640889822603,8.175808
30936,-17.303765813851562,8.174071999999999
30937,-17.301122729471807,8.174567999999999
30938,-17.298479645097338,8.172832000000001
30939,-17.295836560720225,8.173328000000001
30940,-17.29319347634047,8.174071999999999
30941,-17.290550391966,8.173079999999999
30942,-17.287907307586245,8.174319999999998
30943,-17.285264223209133,8.174815999999998
30944,-17.282621138834664,8.171839999999998
30945,-17.279978054454908,8.173575999999999
30946,-17.277334970077796,8.174319999999998
30947,-17.274691885703326,8.17432
30948,-17.27204880132357,8.173328000000001
30949,-17.2694057169491,8.172832
30950,-17.26676263257199,8.174815999999996
30951,-17.264119548192234,8.172584000000002
30952,-17.261476463817765,8.17432
30953,-17.25883337943801,8.17432
30954,-17.256190295060897,8.172336000000001
30955,-17.253547210686428,8.172087999999999
30956,-17.250904126306672,8.173824
30957,-17.248261041932203,8.175559999999999
30958,-17.24561795755509,8.172583999999999
30959,-17.242974873175335,8.174320000000002
30960,-17.240331788800866,8.175559999999999
30961,-17.23768870442111,8.172832
30962,-17.235045620043998,8.175064000000003
30963,-17.23240253566953,8.173823999999996
30964,-17.229759451289773,8.17308
30965,-17.227116366915304,8.172583999999999
30966,-17.22447328253819,8.174568
30967,-17.221830198158436,8.174816000000002
30968,-17.219187113783967,8.175808
30969,-17.216544029406855,8.174816
30970,-17.2139009450271,8.173575999999999
30971,-17.21125786065263,8.171095999999999
30972,-17.208614776272874,8.174319999999998
30973,-17.205971691895762,8.171591999999999
30974,-17.20332860752129,8.173576
30975,-17.200685523141537,8.173328
30976,-17.198042438767068,8.173576
30977,-17.195399354389956,8.173328
30978,-17.1927562700102,8.174567999999997
30979,-17.19011318563573,8.172584
30980,-17.187470101255972,8.171591999999997
30981,-17.18482701687886,8.175808
30982,-17.182183932504394,8.174320000000002
30983,-17.179540848124635,8.175311999999998
30984,-17.176897763750166,8.175064
30985,-17.174254679373053,8.173824
30986,-17.171611594993298,8.17184
30987,-17.16896851061883,8.172087999999999
30988,-17.166325426241716,8.175312000000002
30989,-17.16368234186196,8.172087999999999
30990,-17.16103925748749,8.173080000000002
30991,-17.158396173107736,8.171591999999999
30992,-17.155753088730624,8.175312
30993,-17.153110004356154,8.172336
30994,-17.1504669199764,8.172335999999998
30995,-17.147823835601926,8.174071999999999
30996,-17.145180751224814,8.171095999999999
30997,-17.14253766684506,8.173327999999998
30998,-17.139894582470593,8.174319999999998
30999,-17.137251498090837,8.174071999999999
31000,-17.134608413713725,8.173576
31001,-17.131965329339256,8.173824
31002,-17.129322244959496,8.174071999999999
31003,-17.12667916058503,8.172832000000001
31004,-17.12403607620792,8.17184
31005,-17.12139299182816,8.173079999999999
31006,-17.11874990745369,8.172336
31007,-17.116106823073935,8.173328000000001
31008,-17.113463738696822,8.172584
31009,-17.110820654322353,8.171592
31010,-17.108177569942598,8.172087999999999
31011,-17.10553448556813,8.172583999999999
31012,-17.102891401191016,8.171096
31013,-17.10024831681126,8.172336000000001
31014,-17.09760523243679,8.174071999999999
31015,-17.09496214805968,8.174071999999999
31016,-17.092319063679923,8.172335999999998
31017,-17.089675979305454,8.172087999999999
31018,-17.0870328949257,8.174071999999999
31019,-17.084389810548586,8.172832
31020,-17.081746726174117,8.172832
31021,-17.07910364179436,8.175808
31022,-17.076460557419892,8.17432
31023,-17.07381747304278,8.17432
31024,-17.071174388663025,8.174816
31025,-17.068531304288555,8.174567999999999
31026,-17.0658882199088,8.174567999999999
31027,-17.063245135531687,8.173328
31028,-17.06060205115722,8.173576
31029,-17.057958966777463,8.172584
31030,-17.055315882402994,8.172583999999997
31031,-17.05267279802588,8.173576
31032,-17.050029713646126,8.174815999999998
31033,-17.047386629271656,8.173824
31034,-17.044743544894544,8.174071999999999
31035,-17.04210046051479,8.172831999999998
31036,-17.03945737614032,8.175311999999998
31037,-17.036814291760564,8.174320000000002
31038,-17.03417120738345,8.176056
31039,-17.031528123008982,8.173328000000001
31040,-17.028885038629227,8.174567999999997
31041,-17.026241954254758,8.173576
31042,-17.023598869877645,8.174816
31043,-17.02095578549789,8.174072
31044,-17.01831270112342,8.172832000000001
31045,-17.015669616743665,8.174319999999998
31046,-17.013026532366553,8.174567999999999
31047,-17.010383447992083,8.175064
31048,-17.007740363612328,8.173328
31049,-17.00509727923786,8.174567999999999
31050,-17.002454194860746,8.174815999999998
31051,-16.99981111048099,8.174567999999997
31052,-16.99716802610652,8.174568
31053,-16.994524941726766,8.17556
31054,-16.991881857349654,8.174071999999999
31055,-16.989238772975185,8.17432
31056,-16.98659568859543,8.176551999999997
31057,-16.983952604218317,8.174816000000002
31058,-16.981309519843848,8.173824
31059,-16.978666435464092,8.173328
