,time,hallprobe,pulsedwire
2412,0.0026714064471350337,3.654122551478482,3.6626758621241535
2413,0.002671795780657164,3.6544630869091987,3.662943877151748
2414,0.0026721852064110854,3.6548161617911394,3.6632330760930625
2415,0.0026725748884165595,3.655204075569905,3.6635454371275977
2416,0.0026729647391338205,3.655614926702399,3.663881933096847
2417,0.002673354669012233,3.6560365402563297,3.664233931465643
2418,0.002673744763580697,3.656480544385593,3.6646107877723635
2419,0.002674135106357244,3.6569582938548875,3.665006714663278
2420,0.0026745255293003766,3.657446942440217,3.665422888595979
2421,0.0026749161119063915,3.6579572981278843,3.6658566624404796
2422,0.002675306931660718,3.6584998955149928,3.6663162105685787
2423,0.0026756979033696017,3.6590631520125116,3.666798743469825
2424,0.0026760890287087645,3.6596472954447736,3.667304057675138
2425,0.0026764803073430626,3.660252280246912,3.6678246470849434
2426,0.002676871736926484,3.6608777874648624,3.6683620749946106
2427,0.002677263313102149,3.6615232247553613,3.6689198127462657
2428,0.0026776550295023096,3.6621877263859486,3.669501606037854
2429,0.002678046966628697,3.662882237037525,3.6701057679070495
2430,0.0026784390423038582,3.6635955842048578,3.6707252646660726
2431,0.0026788312447977316,3.6643261731176238,3.671370648237276
2432,0.0026792236492497344,3.6650842194188624,3.6720372129002397
2433,0.00267961609566184,3.6658479704413707,3.6727241367326844
2434,0.0026800087440320753,3.6666391788523516,3.6734315825569293
2435,0.0026804015916792835,3.667457480132874,3.674157768512043
2436,0.0026807944732431237,3.668280392577873,3.6748991260666197
2437,0.0026811875433593105,3.6691289398166904,3.67566661551329
2438,0.0026815807939843724,3.6700020282925334,3.6764567039259433
2439,0.0026819741432760023,3.6708885310650343,3.6772671138637594
2440,0.0026823676687196276,3.671798982731298,3.6780963030317544
2441,0.0026827612851214946,3.672721800702294,3.6789458121411562
2442,0.0026831550666155867,3.673667063926462,3.6798132702309925
2443,0.0026835489246567028,3.6746227341661086,3.6806991163855325
2444,0.0026839429464494656,3.675600667399462,3.6816062914646173
2445,0.002684337128977573,3.6766004535427252,3.682533234551734
2446,0.0026847313790038007,3.6776094164500748,3.683471634453371
2447,0.002685125779040747,3.6786387741916102,3.684430137066117
2448,0.0026855202489218257,3.6796776276512966,3.685407689516543
2449,0.002685914940266449,3.680746590374678,3.6864026850249134
2450,0.002686309681346529,3.681822314924229,3.6874198334771955
2451,0.0026867045486420617,3.6829151992024536,3.6884508184443083
2452,0.0026870995448342034,3.684025607728283,3.689502728275338
2453,0.0026874946712635325,3.6851537227611826,3.690568475973316
2454,0.002687889839049704,3.686287460498592,3.6916508693838908
2455,0.002688285191098371,3.6874462497995295,3.692753322070733
2456,0.002688680635848031,3.6886176423425048,3.693869955932982
2457,0.0026890761692769495,3.689801091349121,3.6949992464013857
2458,0.0026894717860228134,3.6909958677815156,3.6961539846975384
2459,0.002689867568263075,3.6922131441449224,3.6973232856694187
2460,0.0026902634361662937,3.6934420668881724,3.698507657296804
2461,0.0026906593810187103,3.694681451324741,3.699694414278686
2462,0.0026910553927659868,3.695929930508636,3.7009056494459514
2463,0.0026914515488935522,3.697198039036962,3.702130619163039
2464,0.0026918476924196813,3.6984644343263127,3.7033670295496197
2465,0.002692243898148646,3.699739286454861,3.704619131165306
2466,0.002692640239544141,3.701032583241315,3.705884501298833
2467,0.00269303671694131,3.7023443702505405,3.7071708784210142
2468,0.002693433241124664,3.703662518115111,3.7084722335071234
2469,0.0026938298828767396,3.704996650134803,3.7097855022689714
2470,0.002694226639851525,3.706346447355552,3.711114553978476
2471,0.002694623420152374,3.707699415891,3.712460925961945
2472,0.0026950202918806666,3.7090648145219935,3.713814250371413
2473,0.0026954171775509747,3.7104321086514274,3.715181326772182
2474,0.0026958141596758953,3.711812516349402,3.7165591649186083
2475,0.0026962112312173925,3.7132050807537236,3.717947576563382
2476,0.0026966083844671405,3.714608753872465,3.7193489664071997
2477,0.0026970056110465247,3.7160223965839676,3.7207581219273775
